# Unfolded PC k-points from postprocessed wavefunction file
# k-index, k on path (A^-1), k1, k2, k3
#
  0.00000000   0.00000000   0.00000000   0.00000000   0.00000000
  1.00000000   0.06141303   0.00000000   0.02083333   0.00000000
  2.00000000   0.12282606   0.00000000   0.04166667   0.00000000
  3.00000000   0.18423909   0.00000000   0.06250000   0.00000000
  4.00000000   0.24565212   0.00000000   0.08333333   0.00000000
  5.00000000   0.30706515   0.00000000   0.10416667   0.00000000
  6.00000000   0.36847818   0.00000000   0.12500000   0.00000000
  7.00000000   0.42989121   0.00000000   0.14583333   0.00000000
  8.00000000   0.49130424   0.00000000   0.16666667   0.00000000
  9.00000000   0.55271727   0.00000000   0.18750000   0.00000000
 10.00000000   0.61413030   0.00000000   0.20833333   0.00000000
 11.00000000   0.67554333   0.00000000   0.22916667   0.00000000
 12.00000000   0.73695636   0.00000000   0.25000000   0.00000000
 13.00000000   0.79836939   0.00000000   0.27083333   0.00000000
 14.00000000   0.85978242   0.00000000   0.29166667   0.00000000
 15.00000000   0.92119545   0.00000000   0.31250000   0.00000000
 16.00000000   0.98260848   0.00000000   0.33333333   0.00000000
 17.00000000   1.04402151   0.00000000   0.35416667   0.00000000
 18.00000000   1.10543454   0.00000000   0.37500000   0.00000000
 19.00000000   1.16684757   0.00000000   0.39583333   0.00000000
 20.00000000   1.22826060   0.00000000   0.41666667   0.00000000
 21.00000000   1.28967363   0.00000000   0.43750000   0.00000000
 22.00000000   1.35108667   0.00000000   0.45833333   0.00000000
 23.00000000   1.41249970   0.00000000   0.47916667   0.00000000
 24.00000000   1.47391273   0.00000000   0.50000000   0.00000000
 25.00000000   1.53532576   0.00000000   0.52083333   0.00000000
 26.00000000   1.59673879   0.00000000   0.54166667   0.00000000
 27.00000000   1.65815182   0.00000000   0.56250000   0.00000000
 28.00000000   1.71956485   0.00000000   0.58333333   0.00000000
 29.00000000   1.78097788   0.00000000   0.60416667   0.00000000
 30.00000000   1.84239091   0.00000000   0.62500000   0.00000000
 31.00000000   1.90380394   0.00000000   0.64583333   0.00000000
 32.00000000   1.96521697   0.00000000   0.66666667   0.00000000
 33.00000000   2.02663000   0.00000000   0.68750000   0.00000000
 34.00000000   2.08804303   0.00000000   0.70833333   0.00000000
 35.00000000   2.14945606   0.00000000   0.72916667   0.00000000
 36.00000000   2.21086909   0.00000000   0.75000000   0.00000000
 37.00000000   2.27228212   0.00000000   0.77083333   0.00000000
 38.00000000   2.33369515   0.00000000   0.79166667   0.00000000
 39.00000000   2.39510818   0.00000000   0.81250000   0.00000000
 40.00000000   2.45652121   0.00000000   0.83333333   0.00000000
 41.00000000   2.51793424   0.00000000   0.85416667   0.00000000
 42.00000000   2.57934727   0.00000000   0.87500000   0.00000000
 43.00000000   2.64076030   0.00000000   0.89583333   0.00000000
 44.00000000   2.70217333   0.00000000   0.91666667   0.00000000
 45.00000000   2.76358636   0.00000000   0.93750000   0.00000000
 46.00000000   2.82499939   0.00000000   0.95833333   0.00000000
 47.00000000   2.88641242   0.00000000   0.97916667   0.00000000
 48.00000000   2.88641242   0.02083333   0.00000000   0.00000000
 49.00000000   2.94782545   0.02083333   0.02083333   0.00000000
 50.00000000   3.00923848   0.02083333   0.04166667   0.00000000
 51.00000000   3.07065151   0.02083333   0.06250000   0.00000000
 52.00000000   3.13206454   0.02083333   0.08333333   0.00000000
 53.00000000   3.19347757   0.02083333   0.10416667   0.00000000
 54.00000000   3.25489060   0.02083333   0.12500000   0.00000000
 55.00000000   3.31630363   0.02083333   0.14583333   0.00000000
 56.00000000   3.37771666   0.02083333   0.16666667   0.00000000
 57.00000000   3.43912969   0.02083333   0.18750000   0.00000000
 58.00000000   3.50054272   0.02083333   0.20833333   0.00000000
 59.00000000   3.56195575   0.02083333   0.22916667   0.00000000
 60.00000000   3.62336878   0.02083333   0.25000000   0.00000000
 61.00000000   3.68478181   0.02083333   0.27083333   0.00000000
 62.00000000   3.74619484   0.02083333   0.29166667   0.00000000
 63.00000000   3.80760787   0.02083333   0.31250000   0.00000000
 64.00000000   3.86902090   0.02083333   0.33333333   0.00000000
 65.00000000   3.93043394   0.02083333   0.35416667   0.00000000
 66.00000000   3.99184697   0.02083333   0.37500000   0.00000000
 67.00000000   4.05326000   0.02083333   0.39583333   0.00000000
 68.00000000   4.11467303   0.02083333   0.41666667   0.00000000
 69.00000000   4.17608606   0.02083333   0.43750000   0.00000000
 70.00000000   4.23749909   0.02083333   0.45833333   0.00000000
 71.00000000   4.29891212   0.02083333   0.47916667   0.00000000
 72.00000000   4.36032515   0.02083333   0.50000000   0.00000000
 73.00000000   4.42173818   0.02083333   0.52083333   0.00000000
 74.00000000   4.48315121   0.02083333   0.54166667   0.00000000
 75.00000000   4.54456424   0.02083333   0.56250000   0.00000000
 76.00000000   4.60597727   0.02083333   0.58333333   0.00000000
 77.00000000   4.66739030   0.02083333   0.60416667   0.00000000
 78.00000000   4.72880333   0.02083333   0.62500000   0.00000000
 79.00000000   4.79021636   0.02083333   0.64583333   0.00000000
 80.00000000   4.85162939   0.02083333   0.66666667   0.00000000
 81.00000000   4.91304242   0.02083333   0.68750000   0.00000000
 82.00000000   4.97445545   0.02083333   0.70833333   0.00000000
 83.00000000   5.03586848   0.02083333   0.72916667   0.00000000
 84.00000000   5.09728151   0.02083333   0.75000000   0.00000000
 85.00000000   5.15869454   0.02083333   0.77083333   0.00000000
 86.00000000   5.22010757   0.02083333   0.79166667   0.00000000
 87.00000000   5.28152060   0.02083333   0.81250000   0.00000000
 88.00000000   5.34293363   0.02083333   0.83333333   0.00000000
 89.00000000   5.40434666   0.02083333   0.85416667   0.00000000
 90.00000000   5.46575969   0.02083333   0.87500000   0.00000000
 91.00000000   5.52717272   0.02083333   0.89583333   0.00000000
 92.00000000   5.58858575   0.02083333   0.91666667   0.00000000
 93.00000000   5.64999878   0.02083333   0.93750000   0.00000000
 94.00000000   5.71141181   0.02083333   0.95833333   0.00000000
 95.00000000   5.77282484   0.02083333   0.97916667   0.00000000
 96.00000000   5.77282484   0.04166667   0.00000000   0.00000000
 97.00000000   5.83423787   0.04166667   0.02083333   0.00000000
 98.00000000   5.89565090   0.04166667   0.04166667   0.00000000
 99.00000000   5.95706393   0.04166667   0.06250000   0.00000000
